No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
826	＋α	住宅ローン ピンチ	31	10	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
827	＋α	住宅ローン ピル	33	10	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
828	＋α	住宅ローン ピアノ	25	10	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
829	＋α	住宅ローン pivot	38	0	削除			検索なし			対象外	不要	
830	＋α	住宅ローン ピンクの紙	55	0	削除			検索なし			対象外	不要	
831	＋α	ピタットハウス 住宅ローン	34	10	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
832	＋α	住宅ローン プライムレート	59	260	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
833	＋α	住宅ローン プロパー	33	210	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
834	＋α	住宅ローン プライムレート 推移	33	50	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
835	＋α	住宅ローン プラス500	30	110	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
836	＋α	住宅ローン プレッシャー	22	70	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
837	＋α	住宅ローン プラス	33	390	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
838	＋α	住宅ローン プラン	82	40	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
839	＋α	住宅ローン プレミアム	52	50	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
840	＋α	住宅ローン プラスワン	31	20	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
841	＋α	住宅ローン プロミス バレる	55	30	記事	Know（住宅ローンの税務調査を知りたい）	解説記事	税務調査	住宅ローン_税務調査		権威構築	補足	
842	＋α	住宅ローン ペアローン	33	1000	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
843	＋α	住宅ローン ペアローン 連帯債務	56	210	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
844	＋α	住宅ローン ペアローン 割合	57	210	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
845	＋α	住宅ローン ペイペイ	57	170	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
846	＋α	住宅ローン ペアローン おすすめ	59	170	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン_おすすめ比較		権威構築	補足	
847	＋α	住宅ローン ペアローン デメリット	33	170	記事	Know（ペアローン・連帯について知りたい）	解説記事	ペアローン	住宅ローン_ペアローン		権威構築	補足	
848	＋α	住宅ローン ペイペイ銀行	66	50	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
849	＋α	住宅ローン ペアローン シミュレーション	66	110	計算ページ	Do（住宅ローンをシミュレーションしたい）	計算ツール		住宅ローン計算	住宅ローンの計算方法・シミュレーション	ツール集客	必須	計算ツール
850	＋α	住宅ローン ペアローン 団信	59	70	記事	Know（疾病特約・保障について知りたい）	解説記事	保障・特約	住宅ローン_保障・特約		権威構築	補足	
851	＋α	住宅ローン ペアローン 年末調整	33	20	記事	Know（住宅ローン控除を理解したい）	解説記事	住宅ローン控除	住宅ローン_住宅ローン控除	住宅ローンの控除・軽減措置まとめ	権威構築	必須	解説記事
852	＋α	住宅ローン ポイント貯まる	61	170	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
853	＋α	住宅ローン ポイント	59	110	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
854	＋α	住宅ローン ポイントサイト	33	40	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
855	＋α	住宅ローン ポイ活	33	50	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
856	＋α	住宅ローン ポリープ	27	20	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
857	＋α	住宅ローン ポイント 貯める	62	10	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
858	＋α	住宅ローン ポートフォリオ	32	20	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
859	＋α	住宅ローン ポイント 貯まる 楽天	33	70	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
860	＋α	住宅ローン ポイント 貯まる sbi	62	30	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
861	＋α	住宅ローン ポリープ切除	33	10	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
862	＋α	住宅ローン cic 見ない	41	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
863	＋α	住宅ローン ltv	28	90	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
864	＋α	住宅ローン lgbt	33	40	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
865	＋α	住宅ローン licc	31	0	削除			検索なし			対象外	不要	
866	＋α	住宅ローン ltvとは	26	40	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
867	＋α	住宅ローン qrコード	33	70	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
868	＋α	住宅ローン qrコード スマホ	33	0	削除			検索なし			対象外	不要	
869	＋α	住宅ローン vポイント	64	40	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
870	＋α	三井住友銀行 住宅ローン vポイント	66	140	記事	Know（住宅ローンのルール・制度を知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
871	＋α	住信sbiネット銀行 住宅ローン vポイント	62	0	削除			検索なし			対象外	不要	
872	＋α	住信sbiネット銀行 vポイント支店 住宅ローン	N/A	0	削除			検索なし			対象外	不要	
873	＋α	sbi 住宅ローン vポイント	66	0	削除			検索なし			対象外	不要	
874	＋α	sbi新生銀行 住宅ローン vポイント	61	0	削除			検索なし			対象外	不要	
875	＋α	西日本シティ銀行 住宅ローン vクラス	53	20	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
876	＋α	vneobank 住宅ローン	57	20	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
877	＋α	vポイント支店 住宅ローン	65	0	削除			検索なし			対象外	不要	
878	＋α	ヴィンテージマンション 住宅ローン	23	30	記事	Know（不動産での住宅ローンを知りたい）	解説記事	不動産特化	住宅ローン_不動産特化		権威構築	補足	
879	＋α	住宅ローン xml	33	50	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
880	＋α	住宅ローン xml 変換	33	10	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
